Date,Open,High,Low,Close,Adj Close,Volume
2001-11-02,0.820000,0.820000,0.740000,0.740000,0.288267,521500
2001-11-05,0.680000,0.740000,0.660000,0.740000,0.288267,850750
2001-11-06,0.740000,0.760000,0.720000,0.740000,0.288267,586000
2001-11-07,0.740000,0.780000,0.740000,0.760000,0.296058,765500
2001-11-08,0.780000,0.780000,0.760000,0.760000,0.296058,184500
2001-11-09,0.760000,0.760000,0.760000,0.760000,0.296058,0
2001-11-12,0.760000,0.780000,0.760000,0.760000,0.296058,334500
2001-11-13,0.760000,0.760000,0.760000,0.760000,0.296058,89000
2001-11-14,0.760000,0.760000,0.760000,0.760000,0.296058,0
2001-11-15,0.780000,0.860000,0.780000,0.860000,0.335013,850000
2001-11-16,0.880000,0.880000,0.800000,0.820000,0.319431,485000
2001-11-19,0.820000,0.880000,0.820000,0.860000,0.335013,972250
2001-11-20,0.880000,0.940000,0.880000,0.880000,0.342804,1900500
2001-11-21,0.880000,0.900000,0.880000,0.880000,0.342804,236750
2001-11-22,0.880000,0.880000,0.860000,0.880000,0.342804,56000
2001-11-23,0.860000,0.860000,0.860000,0.860000,0.335013,79500
2001-11-26,0.880000,0.900000,0.880000,0.880000,0.342804,510500
2001-11-27,0.900000,0.920000,0.860000,0.860000,0.335013,419500
2001-11-28,0.860000,0.860000,0.840000,0.840000,0.327222,112500
